zero_x,zero_gauss_custom,mean_zero_custom,std_zero_custom,zero_gauss_numpy,mean_zero_np,std_zero_np,one_x,one_gauss_custom,mean_one_custom,std_one_custom,one_gauss_numpy,mean_one_np,std_one_np
1.0613013020533115,0.2216434823262853,0.0,0.0,0.2216943708685627,0.0,0.0,3.3506529818528765,0.17864516736910035,1.0,1.0,0.178545452701042,1.0,1.0
1.1281648112881428,0.209292937272645,0.0,0.0,0.20928068417684095,0.0,0.0,3.377414971608442,0.1743044661263965,1.0,1.0,0.17418564227499397,1.0,1.0
1.1743322662920388,0.20076867353421612,0.0,0.0,0.20071497524595533,0.0,0.0,3.40694496748856,0.1695413888363133,1.0,1.0,0.16940222470739918,1.0,1.0
1.184202154367124,0.19894982201174172,0.0,0.0,0.1988875144109625,0.0,0.0,3.4133523300117785,0.16851203983265794,1.0,1.0,0.16836856805904746,1.0,1.0
1.184972138031084,0.19880799995050322,0.0,0.0,0.19874502457070548,0.0,0.0,3.4361686950603287,0.16485973276860477,1.0,1.0,0.16470123408112358,1.0,1.0
1.1892556220986426,0.19801923833824359,0.0,0.0,0.1979525583498951,0.0,0.0,3.44320266028141,0.16373814942239262,1.0,1.0,0.16357511765714838,1.0,1.0
1.1926880063742953,0.19738746088779643,0.0,0.0,0.19731782504260229,0.0,0.0,3.459894280318144,0.161085411931157,1.0,1.0,0.1609118133978142,1.0,1.0
1.1949117913267302,0.196978272862981,0.0,0.0,0.19690672802114137,0.0,0.0,3.5663812369191024,0.14449970915589377,1.0,1.0,0.1442651920517697,1.0,1.0
1.1961224863680386,0.1967555429261193,0.0,0.0,0.19668296077901218,0.0,0.0,3.581324170081529,0.14222552131999058,1.0,1.0,0.14198337630676933,1.0,1.0
1.2016813590823268,0.19573329988015323,0.0,0.0,0.1956559732583479,0.0,0.0,3.5843541681572644,0.14176614317449088,1.0,1.0,0.14152247951386313,1.0,1.0
1.2423755571085606,0.18827448109729797,0.0,0.0,0.18816336117495977,0.0,0.0,3.5937856605097607,0.14034010989658677,1.0,1.0,0.14009177986387378,1.0,1.0
1.332732089937529,0.17193421478602847,0.0,0.0,0.17175436223527332,0.0,0.0,3.6396180947101513,0.1334970415671151,1.0,1.0,0.1332273488632692,1.0,1.0
1.350746196016443,0.16872429699538932,0.0,0.0,0.16853184094094797,0.0,0.0,3.6488036396021135,0.13214357907215654,1.0,1.0,0.13186986777215703,1.0,1.0
1.365449936339886,0.16611819689875523,0.0,0.0,0.16591573451669075,0.0,0.0,3.6547003988716114,0.13127798619377473,1.0,1.0,0.13100174142732804,1.0,1.0
1.37509196404072,0.16441638830446859,0.0,0.0,0.16420750280355756,0.0,0.0,3.688894845297394,0.12631034475463104,1.0,1.0,0.12602012251270722,1.0,1.0
1.3994698977197797,0.1601403308979426,0.0,0.0,0.15991570047749146,0.0,0.0,3.713486758748075,0.12279406468672728,1.0,1.0,0.12249454154921197,1.0,1.0
1.4027052839309602,0.15957579958238652,0.0,0.0,0.15934913319827027,0.0,0.0,3.7177802272086224,0.12218513224592799,1.0,1.0,0.1218840495566826,1.0,1.0
1.42126766488858,0.15635099951175768,0.0,0.0,0.1561128971676506,0.0,0.0,3.7227574214269663,0.12148110382946962,1.0,1.0,0.12117823709750637,1.0,1.0
1.4410515147025418,0.15294138593620404,0.0,0.0,0.1526915571934764,0.0,0.0,3.7287945994940612,0.12062985871197131,1.0,1.0,0.12032486234540564,1.0,1.0
1.445209676402015,0.15222847749898147,0.0,0.0,0.1519762450756412,0.0,0.0,3.7312028106082162,0.12029113572442626,1.0,1.0,0.1199853003493029,1.0,1.0
1.5105493683107416,0.14120755941726537,0.0,0.0,0.14092035977472392,0.0,0.0,3.7472800408055464,0.11804214933072976,1.0,1.0,0.11773086577814681,1.0,1.0
1.519821912559289,0.13967267258057245,0.0,0.0,0.13938093960273745,0.0,0.0,3.755815563218828,0.1168569483057384,1.0,1.0,0.11654288018505221,1.0,1.0
1.541385466357175,0.13613287815288364,0.0,0.0,0.13583101593965172,0.0,0.0,3.756025221394292,0.11682791370161276,1.0,1.0,0.11651377812293788,1.0,1.0
1.560286011359687,0.13306521370915558,0.0,0.0,0.1327549480346327,0.0,0.0,3.782730296481986,0.11316040049883397,1.0,1.0,0.1128380392586368,1.0,1.0
1.6120071522479167,0.12484511545433488,0.0,0.0,0.12451411205840579,0.0,0.0,3.7884337987183527,0.11238510807200705,1.0,1.0,0.11206108397761107,1.0,1.0
1.6344967865094633,0.1213537292399813,0.0,0.0,0.12101473267829026,0.0,0.0,3.8081506101433327,0.10972696725142225,1.0,1.0,0.1093974475777848,1.0,1.0
1.6454513600158305,0.11967188188854856,0.0,0.0,0.1193292145780665,0.0,0.0,3.817328068194287,0.1085014646117503,1.0,1.0,0.1081695200062309,1.0,1.0
1.6963972560378031,0.11201634822903916,0.0,0.0,0.11165850199238579,0.0,0.0,3.8952434538055174,0.09840641272751735,1.0,1.0,0.09805721985331865,1.0,1.0
1.71113101757222,0.10985444669036983,0.0,0.0,0.10949278342433863,0.0,0.0,3.8982133380248705,0.09803279037117153,1.0,1.0,0.09768305602410658,1.0,1.0
1.7422474876356584,0.10536738976039763,0.0,0.0,0.10499849267190492,0.0,0.0,3.8999618019021356,0.09781321697593962,1.0,1.0,0.09746316775309405,1.0,1.0
1.770578557485559,0.10137635907154478,0.0,0.0,0.10100183485376141,0.0,0.0,3.9025864113901787,0.09748415955058107,1.0,1.0,0.09713364309381993,1.0,1.0
1.791192082630841,0.09852987298581763,0.0,0.0,0.09815181668228487,0.0,0.0,3.9141996234368053,0.09603600980262703,1.0,1.0,0.09568350377709647,1.0,1.0
1.8317288326079137,0.09307508160387688,0.0,0.0,0.09269142333696097,0.0,0.0,3.9202723750226314,0.09528385876143024,1.0,1.0,0.09493036263158956,1.0,1.0
1.8564456058163867,0.0898430219362295,0.0,0.0,0.0894567973103779,0.0,0.0,3.9211503582594376,0.09517540595322348,1.0,1.0,0.0948217695189075,1.0,1.0
1.8625493654567662,0.0890559053531338,0.0,0.0,0.08866914348247826,0.0,0.0,3.9271413126510746,0.09443734204612092,1.0,1.0,0.09408276733631368,1.0,1.0
1.864414262622796,0.08881628965959652,0.0,0.0,0.08842937117130867,0.0,0.0,3.960191186818828,0.09042778234497642,1.0,1.0,0.0900686234716353,1.0,1.0
1.8654870352910748,0.08867863742209207,0.0,0.0,0.08829163043104828,0.0,0.0,3.961257185220168,0.09030021572901435,1.0,1.0,0.08994092548229057,1.0,1.0
1.9180983834160523,0.08209464540213293,0.0,0.0,0.08170469139318695,0.0,0.0,3.9621669583847656,0.09019143168038687,1.0,1.0,0.08983203011943297,1.0,1.0
1.9287528907674525,0.08080123060375674,0.0,0.0,0.08041100317008633,0.0,0.0,3.963198428860025,0.09006819323597394,1.0,1.0,0.08970866636763554,1.0,1.0
1.9355775341530541,0.07997982930511437,0.0,0.0,0.07958948215211553,0.0,0.0,3.9689204317436464,0.08938641657411361,1.0,1.0,0.0890262118411146,1.0,1.0
1.953977916590548,0.07779276970056564,0.0,0.0,0.07740231169924197,0.0,0.0,3.9759101774872168,0.08855791548360467,1.0,1.0,0.08819692222916363,1.0,1.0
